tile_id,city,split,positive_pct,negative_pct,positive_negative_ratio,components,largest_component_pct,median_component_size,mega_components_gt_5000px,target_min,target_max
GF2_Brasilia_-15.8706_-47.9367.tif,Brasilia,train,17.537307739257812,82.46269226074219,0.21266959953000172,11,11.640167236328125,814.0,2,0.0,11.254315376281738
SV_Brasilia_-15.8544_-47.8830.tif,Brasilia,train,11.695480346679688,88.30451965332031,0.13244486683802406,32,1.7375946044921875,570.0,0,0.0,8.112147331237793
SV_Brasilia_-15.8399_-47.9108.tif,Brasilia,train,2.7538299560546875,97.24617004394531,0.0283181327841522,14,0.6519317626953125,405.5,0,0.0,6.448193550109863
SV_Brasilia_-15.8336_-47.8816.tif,Brasilia,train,18.924331665039062,81.07566833496094,0.23341567271272967,32,2.9537200927734375,1607.0,2,0.0,14.823180198669434
SV_Brasilia_-15.8517_-47.8793.tif,Brasilia,train,28.831100463867188,71.16889953613281,0.40510813925441536,35,3.215789794921875,1443.0,4,0.0,14.26970100402832
SV_Brasilia_-15.8333_-47.9003.tif,Brasilia,train,8.791732788085938,91.20826721191406,0.09639184096830994,8,6.4922332763671875,457.0,1,0.0,18.171955108642578
SV_Brasilia_-15.8375_-47.9029.tif,Brasilia,train,0.3360748291015625,99.66392517089844,0.0033720810064953705,6,0.1068115234375,112.5,0,0.0,4.296269416809082
SV_Brasilia_-15.8391_-47.8921.tif,Brasilia,train,2.8522491455078125,97.14775085449219,0.029359909214778514,7,1.7513275146484375,798.0,0,0.0,11.227046966552734
SV_Brasilia_-15.8491_-47.8981.tif,Brasilia,train,21.172332763671875,78.82766723632812,0.2685901220468249,35,6.45599365234375,497.0,2,0.0,13.393081665039062
SV_Brasilia_-15.8544_-47.8859.tif,Brasilia,train,13.942337036132812,86.05766296386719,0.1620115694053503,22,2.860260009765625,986.5,1,0.0,11.319844245910645
SV_Brasilia_-15.8545_-47.8819.tif,Brasilia,train,9.019088745117188,90.98091125488281,0.09913165982532568,28,1.740264892578125,435.5,0,0.0,10.544716835021973
SV_Brasilia_-15.8516_-47.8844.tif,Brasilia,train,14.329147338867188,85.67085266113281,0.16725813848900842,23,1.702117919921875,1064.0,0,0.0,10.327817916870117
GF2_Brasilia_-15.8681_-47.9337.tif,Brasilia,train,4.46624755859375,95.53375244140625,0.04675046718522896,20,1.442718505859375,219.5,0,0.0,10.686896324157715
SV_Brasilia_-15.8440_-47.8843.tif,Brasilia,train,27.83966064453125,72.16033935546875,0.3858027954579095,34,10.098648071289062,1121.5,3,0.0,13.611410140991211
GF2_Brasilia_-15.8695_-47.9278.tif,Brasilia,train,10.263442993164062,89.73655700683594,0.11437304188506157,5,5.2600860595703125,2685.0,2,0.0,29.0196533203125
SV_Brasilia_-15.8349_-47.8871.tif,Brasilia,train,4.8191070556640625,95.18089294433594,0.05063103430309686,10,1.323699951171875,696.5,0,0.0,10.80729866027832
SV_Brasilia_-15.8454_-47.8818.tif,Brasilia,train,34.82398986816406,65.17601013183594,0.5343068683971789,47,3.6701202392578125,1264.0,6,0.0,11.961860656738281
SV_Brasilia_-15.8451_-47.9098.tif,Brasilia,train,0.899505615234375,99.10049438476562,0.0090767015928495,4,0.6458282470703125,332.0,0,0.0,8.43537425994873
SV_Brasilia_-15.8464_-47.9109.tif,Brasilia,train,11.60125732421875,88.39874267578125,0.13123780919337855,22,1.445770263671875,1201.5,0,0.0,10.211499214172363
SV_Brasilia_-15.8336_-47.8827.tif,Brasilia,train,18.7530517578125,81.2469482421875,0.2308154603162679,23,2.953338623046875,1259.0,2,0.0,14.824501037597656
SV_Brasilia_-15.8436_-47.9097.tif,Brasilia,train,2.1739959716796875,97.82600402832031,0.022223088771471465,9,1.5949249267578125,132.0,0,0.0,19.452999114990234
GF2_Brasilia_-15.8681_-47.9279.tif,Brasilia,train,12.044143676757812,87.95585632324219,0.13693395960463373,5,6.835174560546875,526.0,2,0.0,19.721418380737305
SV_Brasilia_-15.8517_-47.8795.tif,Brasilia,train,27.044296264648438,72.95570373535156,0.37069474873071234,39,3.215789794921875,1214.0,4,0.0,10.061680793762207
SV_Brasilia_-15.8422_-47.9138.tif,Brasilia,train,1.598358154296875,98.40164184570312,0.016243206153035036,6,0.783538818359375,485.5,0,0.0,4.093350887298584
SV_Brasilia_-15.8438_-47.8966.tif,Brasilia,train,28.487777709960938,71.51222229003906,0.3983623609740485,10,14.525222778320312,2395.5,4,0.0,19.55388641357422
SV_Brasilia_-15.8360_-47.9096.tif,Brasilia,train,9.672164916992188,90.32783508300781,0.10707845381331059,25,3.643798828125,515.0,1,0.0,12.590171813964844
SV_Brasilia_-15.8363_-47.8871.tif,Brasilia,train,16.716384887695312,83.28361511230469,0.20071636978238666,29,1.584625244140625,1514.0,0,0.0,11.654437065124512
SV_Brasilia_-15.8373_-47.9166.tif,Brasilia,train,6.99920654296875,93.00079345703125,0.07525964330833976,5,6.7127227783203125,149.0,1,0.0,16.641630172729492
SV_Brasilia_-15.8364_-47.8828.tif,Brasilia,train,17.800521850585938,82.19947814941406,0.21655273550800302,32,2.68707275390625,992.0,1,0.0,16.387292861938477
GF2_Brasilia_-15.8707_-47.9294.tif,Brasilia,train,17.391586303710938,82.60841369628906,0.21053044751169459,10,8.747482299804688,816.0,2,0.0,12.352051734924316
SV_Brasilia_-15.8467_-47.8923.tif,Brasilia,train,17.619705200195312,82.38029479980469,0.2138825218216758,27,1.8585205078125,1199.0,0,0.0,10.971134185791016
GF2_Brasilia_-15.8653_-47.9322.tif,Brasilia,train,19.269561767578125,80.73043823242188,0.23869016680054814,5,15.880584716796875,93.0,2,0.0,18.867359161376953
SV_Brasilia_-15.8331_-47.9165.tif,Brasilia,train,17.011642456054688,82.98835754394531,0.20498830148610198,17,1.726531982421875,2801.0,0,0.0,20.97694969177246
GF2_Brasilia_-15.8707_-47.9279.tif,Brasilia,train,11.05194091796875,88.94805908203125,0.1242516254095689,4,6.5685272216796875,5484.5,2,0.0,29.0196533203125
SV_Brasilia_-15.8335_-47.8871.tif,Brasilia,train,0.01068115234375,99.98931884765625,0.00010682293335775,1,0.01068115234375,28.0,0,0.0,4.2557854652404785
SV_Brasilia_-15.8363_-47.8857.tif,Brasilia,train,30.374908447265625,69.62509155273438,0.43626382055468504,40,5.7399749755859375,1482.0,3,0.0,11.637242317199707
GF2_Brasilia_-15.8653_-47.9308.tif,Brasilia,train,16.539764404296875,83.46023559570312,0.19817538599361934,4,12.04833984375,5876.5,2,0.0,18.628477096557617
GF2_Brasilia_-15.8680_-47.9352.tif,Brasilia,train,12.1429443359375,87.8570556640625,0.13821251172322763,12,4.5368194580078125,185.5,3,0.0,11.622901916503906
SV_Brasilia_-15.8378_-47.8817.tif,Brasilia,train,34.50164794921875,65.49835205078125,0.5267559697146185,60,2.2640228271484375,1337.5,1,0.0,12.718292236328125
GF2_Brasilia_-15.8695_-47.9323.tif,Brasilia,train,23.795700073242188,76.20429992675781,0.3122619077415964,25,12.82501220703125,454.0,2,0.0,21.220796585083008
SV_Brasilia_-15.8334_-47.8950.tif,Brasilia,train,1.734161376953125,98.26583862304688,0.01764765254388621,3,1.3896942138671875,890.0,0,0.0,9.917642593383789
GF2_Brasilia_-15.8653_-47.9279.tif,Brasilia,train,14.513015747070312,85.48698425292969,0.16976871828968446,6,11.987686157226562,228.5,2,0.0,13.800782203674316
SV_Brasilia_-15.8403_-47.8828.tif,Brasilia,train,22.941970825195312,77.05802917480469,0.297723301139092,33,3.397369384765625,1401.0,3,0.0,12.216076850891113
SV_Brasilia_-15.8439_-47.8911.tif,Brasilia,train,33.39385986328125,66.60614013671875,0.5013630844654189,44,3.0590057373046875,1596.0,4,0.0,10.011587142944336
SV_Brasilia_-15.8425_-47.8911.tif,Brasilia,train,21.950149536132812,78.04985046386719,0.28123243549703575,28,3.5770416259765625,715.5,5,0.0,10.497838020324707
SV_Brasilia_-15.8377_-47.8857.tif,Brasilia,train,22.048568725585938,77.95143127441406,0.28285008196921874,25,2.967071533203125,1956.0,2,0.0,11.301578521728516
SV_Brasilia_-15.8360_-47.9108.tif,Brasilia,train,11.919021606445312,88.08097839355469,0.1353189056687123,28,3.647613525390625,525.5,1,0.0,6.999996662139893
SV_Brasilia_-15.8493_-47.8830.tif,Brasilia,train,23.365402221679688,76.63459777832031,0.30489364985340456,31,2.84423828125,1443.0,5,0.0,10.131712913513184
SV_Brasilia_-15.8401_-47.8936.tif,Brasilia,train,8.491897583007812,91.50810241699219,0.09279940637727559,11,1.5392303466796875,2691.0,0,0.0,10.670177459716797
GF2_Brasilia_-15.8706_-47.9323.tif,Brasilia,train,16.808700561523438,83.19129943847656,0.2020487800404437,14,13.17138671875,490.5,1,0.0,21.220796585083008
SV_Brasilia_-15.8493_-47.8859.tif,Brasilia,train,16.796875,83.203125,0.20187793427230047,29,2.8564453125,678.0,2,0.0,11.94769287109375
SV_Brasilia_-15.8346_-47.9072.tif,Brasilia,train,10.65521240234375,89.34478759765625,0.11925947432240876,10,4.7634124755859375,1219.5,2,0.0,15.78994369506836
SV_Brasilia_-15.8401_-47.8980.tif,Brasilia,train,1.4904022216796875,98.50959777832031,0.015129512811874364,4,0.9975433349609375,641.5,0,0.0,10.545042037963867
SV_Brasilia_-15.8332_-47.9096.tif,Brasilia,train,0.092315673828125,99.90768432617188,0.000924009744102756,1,0.092315673828125,242.0,0,0.0,2.949139356613159
GF2_Brasilia_-15.8680_-47.9366.tif,Brasilia,train,8.86688232421875,91.13311767578125,0.09729593972373378,5,5.33905029296875,3778.0,1,0.0,12.005437850952148
SV_Brasilia_-15.8468_-47.8829.tif,Brasilia,train,33.83140563964844,66.16859436035156,0.5112909827795938,56,3.1036376953125,1032.5,2,0.0,12.453193664550781
SV_Brasilia_-15.8573_-47.8820.tif,Brasilia,train,5.400848388671875,94.59915161132812,0.0570919326090989,12,1.0974884033203125,753.5,0,0.0,9.506867408752441
GF2_Brasilia_-15.8667_-47.9279.tif,Brasilia,train,12.99591064453125,87.00408935546875,0.149371262210842,7,8.65020751953125,587.0,2,0.0,19.628162384033203
GF2_Brasilia_-15.8695_-47.9279.tif,Brasilia,train,12.00103759765625,87.99896240234375,0.1363770352516863,5,6.5685272216796875,2771.0,2,0.0,29.0196533203125
SV_Brasilia_-15.8492_-47.8912.tif,Brasilia,train,16.640853881835938,83.35914611816406,0.1996284109994005,19,4.7168731689453125,770.0,2,0.0,11.257657051086426
SV_Brasilia_-15.8481_-47.8912.tif,Brasilia,train,16.735458374023438,83.26454162597656,0.2009914190028084,18,4.7550201416015625,796.0,3,0.0,10.932539939880371
SV_Brasilia_-15.8346_-47.9096.tif,Brasilia,train,1.3858795166015625,98.61412048339844,0.014053560583495479,4,0.8411407470703125,594.5,0,0.0,15.571124076843262
SV_Brasilia_-15.8468_-47.8818.tif,Brasilia,train,32.25212097167969,67.74787902832031,0.47606096949835863,48,4.12139892578125,1164.5,3,0.0,12.264203071594238
SV_Brasilia_-15.8490_-47.9098.tif,Brasilia,train,23.0316162109375,76.9683837890625,0.2992347646802268,41,2.706146240234375,1547.0,1,0.0,10.483746528625488
SV_Brasilia_-15.8435_-47.9167.tif,Brasilia,train,20.923995971679688,79.07600402832031,0.26460613720675563,8,10.03875732421875,1001.0,3,0.0,15.273856163024902
SV_Brasilia_-15.8422_-47.9123.tif,Brasilia,train,12.0574951171875,87.9425048828125,0.13710656903910887,17,7.132720947265625,601.0,1,0.0,11.753497123718262
SV_Brasilia_-15.8425_-47.8922.tif,Brasilia,train,27.188873291015625,72.81112670898438,0.3734164614659192,37,3.5968780517578125,1275.0,4,0.0,10.500432014465332
GF2_Brasilia_-15.8653_-47.9293.tif,Brasilia,train,13.35601806640625,86.64398193359375,0.15414824859553036,7,10.33935546875,193.0,2,0.0,13.83854866027832
SV_Brasilia_-15.8402_-47.8910.tif,Brasilia,train,28.588485717773438,71.41151428222656,0.40033439992307734,39,4.940032958984375,901.0,4,0.0,11.712553024291992
SV_Brasilia_-15.8424_-47.8936.tif,Brasilia,train,25.716781616210938,74.28321838378906,0.3461990766655198,35,5.2143096923828125,734.0,4,0.0,9.811599731445312
SV_NewDelhi_28.5988_77.0488.tif,NewDelhi,train,29.13360595703125,70.86639404296875,0.4111060870314149,17,5.942535400390625,3148.0,7,0.0,30.712539672851562
GF2_NewDelhi_28.5529_77.1194.tif,NewDelhi,train,30.33294677734375,69.66705322265625,0.4353987340385921,9,7.2788238525390625,11358.0,5,0.0,29.443923950195312
SV_NewDelhi_28.5720_77.0509.tif,NewDelhi,train,1.75933837890625,98.24066162109375,0.017908454095025086,1,1.75933837890625,4612.0,0,0.0,7.577164173126221
SV_NewDelhi_28.5731_77.0509.tif,NewDelhi,train,1.4911651611328125,98.50883483886719,0.015137374871725366,1,1.4911651611328125,3909.0,0,0.0,7.577871799468994
SV_NewDelhi_28.5885_77.0426.tif,NewDelhi,train,25.064849853515625,74.93515014648438,0.33448721734084036,10,7.58514404296875,6443.5,6,0.0,21.37641143798828
SV_NewDelhi_28.5874_77.0410.tif,NewDelhi,train,26.452255249023438,73.54774475097656,0.35966099760893355,15,5.213165283203125,4319.0,6,0.0,37.46167755126953
SV_NewDelhi_28.5899_77.0442.tif,NewDelhi,train,0.7923126220703125,99.20768737792969,0.007986403503712505,2,0.7602691650390625,1038.5,0,0.0,18.087303161621094
SV_NewDelhi_28.5912_77.0487.tif,NewDelhi,train,10.163116455078125,89.83688354492188,0.11312855092525753,10,2.068328857421875,2491.5,1,0.0,40.35006332397461
SV_NewDelhi_28.5794_77.0484.tif,NewDelhi,train,63.62419128417969,36.37580871582031,1.749079773902283,10,48.183441162109375,571.0,2,0.0,23.72280502319336
SV_NewDelhi_28.5913_77.0443.tif,NewDelhi,train,1.9145965576171875,98.08540344238281,0.01951968886728245,8,1.2905120849609375,220.0,0,0.0,19.105289459228516
SV_NewDelhi_28.6017_77.0476.tif,NewDelhi,train,20.858383178710938,79.14161682128906,0.2635577085291495,21,3.4633636474609375,2347.0,5,0.0,38.12894821166992
SV_NewDelhi_28.5884_77.0486.tif,NewDelhi,train,33.95538330078125,66.04461669921875,0.51412794861724,28,7.2971343994140625,1470.0,7,0.0,40.484222412109375
SV_NewDelhi_28.5746_77.0510.tif,NewDelhi,train,1.351165771484375,98.64883422851562,0.013696723149859629,3,1.0051727294921875,514.0,0,0.0,19.80059051513672
SV_NewDelhi_28.5885_77.0410.tif,NewDelhi,train,12.691879272460938,87.30812072753906,0.1453688290012365,8,4.434967041015625,1902.0,3,0.0,21.37624168395996
SV_NewDelhi_28.5808_77.0457.tif,NewDelhi,train,47.53761291503906,52.46238708496094,0.906127524049823,37,14.292526245117188,1673.0,6,0.0,22.2596492767334
SV_NewDelhi_28.5823_77.0425.tif,NewDelhi,train,6.6852569580078125,93.31474304199219,0.0716420229009194,17,1.2905120849609375,1026.0,0,0.0,18.577667236328125
SV_NewDelhi_28.5913_77.0411.tif,NewDelhi,train,4.7168731689453125,95.28312683105469,0.04950376132501131,6,3.0574798583984375,628.0,1,0.0,20.660512924194336
SV_NewDelhi_28.5912_77.0474.tif,NewDelhi,train,10.57586669921875,89.42413330078125,0.11826635952563774,12,2.390289306640625,2103.5,2,0.0,40.35175323486328
SV_NewDelhi_28.5941_77.0459.tif,NewDelhi,train,22.017288208007812,77.98271179199219,0.28233550362721166,20,5.1361083984375,1562.5,4,0.0,40.504608154296875
SV_NewDelhi_28.5989_77.0460.tif,NewDelhi,train,19.322967529296875,80.67703247070312,0.2395101423235141,26,1.9622802734375,2298.5,1,0.0,42.283023834228516
SV_NewDelhi_28.5822_77.0473.tif,NewDelhi,train,10.805130004882812,89.19486999511719,0.12114071140497565,13,2.793121337890625,925.0,2,0.0,31.232133865356445
SV_NewDelhi_28.5809_77.0425.tif,NewDelhi,train,11.417007446289062,88.58299255371094,0.12888486962513188,29,1.35040283203125,685.0,0,0.0,18.57693099975586
SV_NewDelhi_28.5794_77.0472.tif,NewDelhi,train,50.33531188964844,49.66468811035156,1.0135030301168266,24,13.803863525390625,1964.5,5,0.0,23.718706130981445
SV_NewDelhi_28.5720_77.0525.tif,NewDelhi,train,2.2613525390625,97.7386474609375,0.0231367283854248,2,1.9100189208984375,2964.0,1,0.0,10.091793060302734
SV_NewDelhi_28.6003_77.0476.tif,NewDelhi,train,19.164276123046875,80.83572387695312,0.237076817079271,19,3.107452392578125,2075.0,3,0.0,42.28376388549805
SV_NewDelhi_28.5851_77.0425.tif,NewDelhi,train,39.52674865722656,60.47325134277344,0.6536236729389946,30,5.4271697998046875,3142.5,9,0.0,20.72028160095215
SV_NewDelhi_28.5822_77.0457.tif,NewDelhi,train,16.905593872070312,83.09440612792969,0.2034504446188948,31,2.831268310546875,988.0,1,0.0,21.697481155395508
SV_NewDelhi_28.5926_77.0487.tif,NewDelhi,train,2.1366119384765625,97.86338806152344,0.021832597264396222,2,2.072906494140625,2800.5,1,0.0,7.017273902893066
SV_NewDelhi_28.5784_77.0424.tif,NewDelhi,train,21.9757080078125,78.0242919921875,0.2816521296984394,13,12.451934814453125,299.0,3,0.0,39.10010528564453
SV_NewDelhi_28.5885_77.0442.tif,NewDelhi,train,12.40386962890625,87.59613037109375,0.14160294040796417,10,2.986907958984375,2741.0,3,0.0,20.680580139160156
SV_NewDelhi_28.5964_77.0488.tif,NewDelhi,train,34.87815856933594,65.12184143066406,0.5355831131782582,28,5.1860809326171875,2920.0,7,0.0,40.06497573852539
SV_NewDelhi_28.5964_77.0475.tif,NewDelhi,train,35.41755676269531,64.58244323730469,0.5484084371437515,30,3.5980224609375,1657.0,9,0.0,39.13219451904297
SV_NewDelhi_28.5942_77.0411.tif,NewDelhi,train,15.789031982421875,84.21096801757812,0.18749377134729156,25,5.330657958984375,823.0,1,0.0,31.060203552246094
SV_NewDelhi_28.5884_77.0474.tif,NewDelhi,train,25.497817993164062,74.50218200683594,0.3422425666784432,24,7.0159912109375,1047.0,5,0.0,40.48665237426758
SV_NewDelhi_28.6003_77.0444.tif,NewDelhi,train,14.356613159179688,85.64338684082031,0.16763247798529235,19,4.7992706298828125,671.0,2,0.0,32.20773696899414
GF2_NewDelhi_28.5515_77.1209.tif,NewDelhi,train,28.03955078125,71.96044921875,0.38965224766751483,13,14.435577392578125,322.0,4,0.0,29.438871383666992
GF2_NewDelhi_28.5557_77.1194.tif,NewDelhi,train,12.96539306640625,87.03460693359375,0.14896824979400058,4,10.69183349609375,2867.5,2,0.0,183.1741180419922
SV_NewDelhi_28.6017_77.0429.tif,NewDelhi,train,16.518402099609375,83.48159790039062,0.1978687820436662,25,2.17742919921875,888.0,2,0.0,33.99259948730469
SV_NewDelhi_28.5851_77.0457.tif,NewDelhi,train,3.6376953125,96.3623046875,0.03775019001773499,2,2.9041290283203125,4768.0,1,0.0,16.978233337402344
SV_NewDelhi_28.5837_77.0441.tif,NewDelhi,train,2.7496337890625,97.2503662109375,0.028273762826748674,3,1.715850830078125,2645.0,0,0.0,20.720134735107422
GF2_NewDelhi_28.5543_77.1224.tif,NewDelhi,train,29.203414916992188,70.79658508300781,0.4124975079341987,8,13.702011108398438,3402.0,4,0.0,31.341188430786133
SV_NewDelhi_28.5784_77.0456.tif,NewDelhi,train,48.053741455078125,51.946258544921875,0.9250664590891066,22,27.791595458984375,1669.5,3,0.0,23.62120819091797
SV_NewDelhi_28.5989_77.0476.tif,NewDelhi,train,28.6102294921875,71.3897705078125,0.40076091138374725,19,6.12030029296875,3166.0,5,0.0,42.2837028503418
SV_NewDelhi_28.5964_77.0428.tif,NewDelhi,train,24.044036865234375,75.95596313476562,0.31655232680775836,18,6.0642242431640625,2269.0,4,0.0,31.028905868530273
SV_NewDelhi_28.6017_77.0461.tif,NewDelhi,train,24.8809814453125,75.1190185546875,0.33122080032500506,26,3.12042236328125,2323.5,6,0.0,38.899993896484375
SV_NewDelhi_28.5784_77.0408.tif,NewDelhi,train,20.137786865234375,79.86221313476562,0.25215663421764095,17,3.545379638671875,3083.0,5,0.0,40.44236373901367
SV_NewDelhi_28.6032_77.0413.tif,NewDelhi,train,4.9007415771484375,95.09925842285156,0.051532910544451,11,2.964019775390625,316.0,1,0.0,33.750511169433594
SV_NewDelhi_28.5940_77.0487.tif,NewDelhi,train,7.84454345703125,92.15545654296875,0.08512294064078152,13,1.3500213623046875,1291.0,0,0.0,39.3594970703125
GF2_NewDelhi_28.5515_77.1224.tif,NewDelhi,train,12.638473510742188,87.36152648925781,0.14466864326479284,5,6.407928466796875,5834.0,3,0.0,29.435461044311523
SV_NewDelhi_28.5898_77.0486.tif,NewDelhi,train,34.030914306640625,65.96908569335938,0.5158615425538067,30,3.265380859375,3512.0,3,0.0,40.61199188232422
SV_NewDelhi_28.5975_77.0476.tif,NewDelhi,train,31.15997314453125,68.84002685546875,0.45264324504045217,28,5.4779052734375,2292.0,6,0.0,32.99213409423828
SV_NewDelhi_28.5941_77.0475.tif,NewDelhi,train,16.015625,83.984375,0.19069767441860466,20,2.02484130859375,1812.0,1,0.0,40.504608154296875
SV_NewDelhi_28.5874_77.0442.tif,NewDelhi,train,24.52392578125,75.47607421875,0.3249231764515607,15,4.366302490234375,4008.0,6,0.0,20.67978858947754
SV_NewDelhi_28.5964_77.0460.tif,NewDelhi,train,38.1622314453125,61.8377685546875,0.6171346789715244,31,5.8258056640625,2430.0,7,0.0,34.56063461303711
SV_NewDelhi_28.5927_77.0427.tif,NewDelhi,train,28.156661987304688,71.84333801269531,0.3919175078185979,22,6.2458038330078125,3159.0,2,0.0,26.978973388671875
SV_NewDelhi_28.5836_77.0485.tif,NewDelhi,train,1.9344329833984375,98.06556701660156,0.01972591442897543,2,1.262664794921875,2535.5,0,0.0,20.078014373779297
GF2_NewDelhi_28.5505_77.1209.tif,NewDelhi,train,15.91949462890625,84.08050537109375,0.1893363337749306,6,5.4027557373046875,7252.0,3,0.0,29.426189422607422
SV_NewDelhi_28.5759_77.0526.tif,NewDelhi,train,1.3057708740234375,98.69422912597656,0.013230468342345616,3,0.99639892578125,518.0,0,0.0,19.80040168762207
SV_NewDelhi_28.5975_77.0444.tif,NewDelhi,train,21.875381469726562,78.12461853027344,0.2800062500305177,18,4.3750762939453125,2433.5,4,0.0,32.80708312988281
SV_NewDelhi_28.5874_77.0458.tif,NewDelhi,train,18.701553344726562,81.29844665527344,0.2300358015944144,17,3.77349853515625,626.0,4,0.0,20.590639114379883
SV_NewDelhi_28.5783_77.0484.tif,NewDelhi,train,53.57322692871094,46.42677307128906,1.1539295838297523,20,27.456283569335938,1261.0,5,0.0,23.72339630126953
SV_NewDelhi_28.5874_77.0426.tif,NewDelhi,train,36.36627197265625,63.63372802734375,0.5714936575306333,19,7.0194244384765625,2294.0,9,0.0,20.679567337036133
SV_NewDelhi_28.6003_77.0460.tif,NewDelhi,train,21.13037109375,78.86962890625,0.26791518340814113,23,2.2037506103515625,2485.0,2,0.0,42.283084869384766
SV_NewDelhi_28.5898_77.0474.tif,NewDelhi,train,24.010467529296875,75.98953247070312,0.31597072318551017,20,3.155517578125,3969.5,3,0.0,40.61115264892578
SV_NewDelhi_28.5731_77.0525.tif,NewDelhi,train,1.98974609375,98.01025390625,0.020301407398181592,2,1.636505126953125,2608.0,0,0.0,10.094629287719727
SV_NewDelhi_28.5795_77.0440.tif,NewDelhi,train,25.316238403320312,74.68376159667969,0.3389791550677039,30,2.36358642578125,1501.5,3,0.0,33.501869201660156
SV_NewDelhi_28.5795_77.0424.tif,NewDelhi,train,9.36126708984375,90.63873291015625,0.10328108954394707,20,3.008270263671875,549.0,1,0.0,37.4089241027832
SV_NewDelhi_28.5837_77.0409.tif,NewDelhi,train,2.8171539306640625,97.18284606933594,0.028988180986736483,7,1.987457275390625,463.0,1,0.0,16.814916610717773
GF2_NewDelhi_28.5557_77.1225.tif,NewDelhi,train,22.6287841796875,77.3712158203125,0.29247031909438725,4,16.945648193359375,7286.5,2,0.0,31.348093032836914
SV_NewDelhi_28.5941_77.0427.tif,NewDelhi,train,20.727157592773438,79.27284240722656,0.2614660577742061,21,3.3946990966796875,1983.0,3,0.0,36.20288848876953
SV_NewDelhi_28.5989_77.0428.tif,NewDelhi,train,12.158966064453125,87.84103393554688,0.13842011551656752,11,2.435302734375,2177.0,3,0.0,21.902700424194336
GF2_NewDelhi_28.5504_77.1224.tif,NewDelhi,train,6.46514892578125,93.53485107421875,0.06912021403285534,3,4.80804443359375,3951.0,1,0.0,29.422780990600586
SV_NewDelhi_28.6004_77.0412.tif,NewDelhi,train,21.635818481445312,78.36418151855469,0.2760932107269249,26,3.65753173828125,1394.0,5,0.0,27.717817306518555
SV_NewDelhi_28.5823_77.0441.tif,NewDelhi,train,19.083786010742188,80.91621398925781,0.23584625466134257,36,1.37481689453125,1155.0,0,0.0,21.696884155273438
SV_NewDelhi_28.5899_77.0426.tif,NewDelhi,train,7.2917938232421875,92.70820617675781,0.07865316484863946,9,2.008056640625,843.0,1,0.0,20.514419555664062
SV_NewDelhi_28.5795_77.0408.tif,NewDelhi,train,8.8623046875,91.1376953125,0.0972408250736673,14,3.0307769775390625,318.5,2,0.0,40.442359924316406
SV_NewDelhi_28.5823_77.0409.tif,NewDelhi,train,0.5764007568359375,99.42359924316406,0.005797423963964655,5,0.2712249755859375,219.0,0,0.0,8.250750541687012
SV_NewDelhi_28.5720_77.0537.tif,NewDelhi,train,0.34942626953125,99.65057373046875,0.003506515381199565,1,0.34942626953125,916.0,0,0.0,10.09431266784668
GF2_NewDelhi_28.5529_77.1224.tif,NewDelhi,train,26.25274658203125,73.74725341796875,0.3559827026132296,8,7.431793212890625,8061.0,4,0.0,29.62177276611328
SV_NewDelhi_28.5975_77.0460.tif,NewDelhi,train,32.566070556640625,67.43392944335938,0.48293301051059545,29,5.8368682861328125,1356.0,4,0.0,33.06703567504883
GF2_NewDelhi_28.5543_77.1194.tif,NewDelhi,train,23.955154418945312,76.04484558105469,0.3150135191399921,4,13.607025146484375,11491.5,3,0.0,29.027847290039062
SV_NewDelhi_28.6018_77.0413.tif,NewDelhi,train,19.574356079101562,80.42564392089844,0.2433845117653476,23,4.727935791015625,318.0,4,0.0,33.28879165649414
SV_NewDelhi_28.6032_77.0429.tif,NewDelhi,train,23.524856567382812,76.47514343261719,0.30761441576256393,20,4.5764923095703125,1948.5,3,0.0,33.99235916137695
SV_NewDelhi_28.6031_77.0461.tif,NewDelhi,train,28.892135620117188,71.10786437988281,0.4063142083098629,25,5.82122802734375,1428.0,6,0.0,38.899993896484375
SV_NewDelhi_28.6017_77.0445.tif,NewDelhi,train,20.384979248046875,79.61502075195312,0.256044387799105,17,3.106689453125,3069.0,4,0.0,38.899993896484375
SV_NewDelhi_28.5809_77.0441.tif,NewDelhi,train,31.093597412109375,68.90640258789062,0.4512439518584541,50,2.725982666015625,1207.0,1,0.0,21.696884155273438
SV_NewDelhi_28.5850_77.0473.tif,NewDelhi,train,0.9410858154296875,99.05891418457031,0.00950026378924587,2,0.731658935546875,1233.5,0,0.0,16.977466583251953
SV_NewDelhi_28.6003_77.0428.tif,NewDelhi,train,16.0919189453125,83.9080810546875,0.1917803236952173,26,3.0277252197265625,875.5,2,0.0,21.902801513671875
SV_NewDelhi_28.5784_77.0440.tif,NewDelhi,train,26.581192016601562,73.41880798339844,0.3620488093815435,14,11.590957641601562,2863.0,3,0.0,38.700714111328125
SV_NewDelhi_28.5851_77.0410.tif,NewDelhi,train,17.38128662109375,82.61871337890625,0.2103795364299566,23,2.8369903564453125,823.0,3,0.0,39.649654388427734
GF2_NewDelhi_28.5529_77.1210.tif,NewDelhi,train,48.95896911621094,51.04103088378906,0.959208077667581,16,8.496475219726562,4640.0,8,0.0,29.621719360351562
SV_NewDelhi_28.5794_77.0456.tif,NewDelhi,train,44.80476379394531,55.19523620605469,0.811750558085852,29,14.115524291992188,2208.0,6,0.0,22.258338928222656
