tile,building_pixels_pct,buildings,area_mean,area_median,area_p95,width_mean,height_mean,aspect_mean,compactness_mean,perimeter_mean,split
SV_Copenhagen_55.6723_12.5540.tif,59.51499938964844,21,7429.0952380952385,3035.0,24987.0,87.66666666666667,132.42857142857142,0.8177575011091507,0.44965097635891677,459.68333637714386,copenhagen
SV_Copenhagen_55.6867_12.5849.tif,59.35020446777344,18,8643.5,3476.0,24664.14999999992,98.11111111111111,106.38888888888889,1.1220378611565143,0.4646057186241306,470.40212510029477,copenhagen
SV_Copenhagen_55.6771_12.5368.tif,36.10420227050781,37,2557.5405405405404,1577.0,7491.199999999999,60.270270270270274,63.62162162162162,0.940161866103274,0.5259083121394544,266.3603140147957,copenhagen
SV_Copenhagen_55.6946_12.5819.tif,30.305862426757812,17,4673.235294117647,2487.0,15947.599999999997,85.29411764705883,93.23529411764706,0.9475974493940195,0.4276446397637364,387.30251749122846,copenhagen
SV_Copenhagen_55.6971_12.5843.tif,38.16070556640625,27,3704.8888888888887,2401.0,12145.499999999998,60.666666666666664,77.11111111111111,0.9922262849899296,0.4925496318089512,303.5505355552391,copenhagen
SV_Copenhagen_55.6772_12.5611.tif,38.910675048828125,18,5666.777777777777,1698.0,16955.399999999987,65.88888888888889,100.38888888888889,0.6901558383140212,0.5569320563192389,330.44593340820734,copenhagen
SV_Copenhagen_55.6761_12.5587.tif,48.76594543457031,11,11621.545454545454,1667.0,29536.0,104.54545454545455,139.9090909090909,1.1722620926677152,0.4484956552149122,494.7573895887895,copenhagen
SV_Copenhagen_55.6881_12.5823.tif,58.935546875,27,5721.962962962963,2568.0,22236.5,91.96296296296296,91.77777777777777,1.0315783110060506,0.44875740305188544,351.4757576915953,copenhagen
SV_Copenhagen_55.6778_12.5879.tif,25.397491455078125,10,6657.8,2895.0,22576.899999999994,88.0,107.0,1.0865194403171707,0.5052103364184442,480.7215619802475,copenhagen
SV_Copenhagen_55.6760_12.5538.tif,16.397476196289062,14,3069.4285714285716,2296.5,9410.3,56.07142857142857,80.21428571428571,1.151876692263128,0.5691930829462328,273.6868882349559,copenhagen
SV_Copenhagen_55.6771_12.5562.tif,17.06085205078125,3,14908.0,18607.0,25339.0,93.33333333333333,173.0,0.4737334100699349,0.3819538726059724,676.1803973118464,copenhagen
SV_Copenhagen_55.7006_12.5497.tif,40.34461975097656,17,6221.235294117647,2481.0,20418.2,106.17647058823529,109.0,0.9943017404732464,0.48886663025108595,469.93119400389054,copenhagen
SV_Copenhagen_55.6800_12.5458.tif,49.19013977050781,38,3393.0789473684213,1300.5,10564.499999999998,60.44736842105263,72.10526315789474,1.0989106713620689,0.5407699515886908,302.7126336850618,copenhagen
SV_Copenhagen_55.6773_12.5630.tif,48.08349609375,15,8403.2,2076.0,31603.39999999998,96.86666666666666,111.86666666666666,0.9075205291815289,0.46445284809754367,473.9383129199346,copenhagen
SV_Copenhagen_55.6700_12.5591.tif,61.322021484375,30,5358.4,1803.5,17993.199999999946,76.5,83.63333333333334,1.0085704403982294,0.4920541468065452,346.45015752712885,copenhagen
SV_Copenhagen_55.6971_12.5868.tif,42.94700622558594,21,5360.809523809524,3327.0,14869.0,91.71428571428571,94.57142857142857,1.0318402521459125,0.4446209585156389,380.02642506077177,copenhagen
SV_Copenhagen_55.6756_12.5320.tif,23.569107055664062,22,2807.409090909091,947.5,10229.25,49.54545454545455,69.86363636363636,1.5309967171067227,0.5213971651715008,267.4639271064238,copenhagen
SV_Copenhagen_55.7007_12.5547.tif,24.73907470703125,14,4632.285714285715,2400.0,15387.949999999997,88.35714285714286,93.78571428571429,0.9412229680321857,0.44599490881572645,355.2299853222711,copenhagen
SV_Copenhagen_55.6957_12.5868.tif,38.751220703125,17,5975.529411764706,1979.0,20411.999999999993,99.88235294117646,100.23529411764706,1.0887025252089213,0.4278211982899134,392.1201349987703,copenhagen
SV_Copenhagen_55.6799_12.5391.tif,41.50810241699219,36,3021.8055555555557,1148.0,12163.0,54.083333333333336,68.08333333333333,0.8226551645567683,0.5225756136437739,264.40661630034447,copenhagen
SV_Copenhagen_55.6828_12.5608.tif,40.74897766113281,18,5933.611111111111,1339.5,21902.049999999996,90.22222222222223,94.38888888888889,1.1216362754661737,0.4824960637402593,424.5721785955959,copenhagen
SV_Copenhagen_55.6971_12.5879.tif,33.15467834472656,17,5112.529411764706,2967.0,12908.599999999999,89.17647058823529,87.29411764705883,1.0319129490709775,0.452659985051965,352.4420102974948,copenhagen
SV_Copenhagen_55.6778_12.5891.tif,19.52362060546875,12,4265.0,2558.0,12834.54999999999,72.91666666666667,93.0,0.9609440219205824,0.5007822163205734,383.2044340868791,copenhagen
SV_Copenhagen_55.6813_12.5534.tif,36.53564453125,39,2455.7948717948716,1385.0,9606.5,53.48717948717949,63.05128205128205,0.9636486625675094,0.5365540106484289,239.43057727508057,copenhagen
SV_Copenhagen_55.6757_12.5394.tif,37.689971923828125,32,3087.15625,2119.0,7545.7,65.4375,73.1875,1.1091391690225354,0.4942231907828454,305.1721326522529,copenhagen
SV_Copenhagen_55.6785_12.5561.tif,12.145233154296875,5,6367.6,1407.0,19814.6,45.0,129.2,0.3266373224148683,0.39004974036491225,432.940114402771,copenhagen
SV_Copenhagen_55.6757_12.5413.tif,37.06550598144531,51,1904.862745098039,1000.0,6401.5,49.03921568627451,54.94117647058823,1.0436209589798207,0.5507860203257037,213.69118520792793,copenhagen
SV_Copenhagen_55.6994_12.5617.tif,35.18791198730469,17,5426.058823529412,1616.0,19490.19999999999,88.29411764705883,88.29411764705883,1.052418918937938,0.45381069104954824,341.215445097755,copenhagen
SV_Copenhagen_55.6777_12.5830.tif,39.971160888671875,9,11642.444444444445,9061.0,34037.79999999999,139.11111111111111,139.88888888888889,1.992719327057717,0.32831000094286417,586.2086143626107,copenhagen
SV_Copenhagen_55.6771_12.5412.tif,38.1805419921875,45,2223.711111111111,1228.0,7663.799999999998,53.24444444444445,61.51111111111111,1.0558159092913588,0.5421304147061513,236.15300006336636,copenhagen
SV_Copenhagen_55.6757_12.5369.tif,37.01057434082031,30,3233.233333333333,1381.5,11331.449999999995,60.233333333333334,71.4,1.010983732881414,0.5012545040133424,309.30225191911063,copenhagen
SV_Copenhagen_55.6826_12.5509.tif,45.34111022949219,25,4754.36,645.0,26144.599999999977,60.76,72.16,0.9218059656063738,0.535639683214963,277.8750660419464,copenhagen
SV_Copenhagen_55.6709_12.5541.tif,55.82466125488281,19,7700.789473684211,4663.0,21761.999999999985,97.05263157894737,120.6842105263158,1.0550901397668933,0.4237168222041069,514.4176764613703,copenhagen
SV_Copenhagen_55.6924_12.5882.tif,8.254241943359375,7,3091.1428571428573,2328.0,7450.699999999997,65.85714285714286,86.28571428571429,0.7478699352831615,0.4179229932034366,285.439618229866,copenhagen
SV_Copenhagen_55.6798_12.5317.tif,46.35734558105469,20,6075.65,2750.5,18809.200000000004,87.8,89.95,1.3322557981685788,0.42786782247827615,472.6015490591526,copenhagen
SV_Copenhagen_55.6772_12.5453.tif,47.312164306640625,48,2583.8333333333335,981.0,9029.8,53.770833333333336,72.6875,0.8862406226153237,0.5258812405498848,257.24564079443616,copenhagen
SV_Copenhagen_55.6786_12.5610.tif,39.25323486328125,12,8575.0,5704.0,26537.75,94.41666666666667,122.5,0.8256071469974205,0.5083566674810542,410.8141568104426,copenhagen
SV_Copenhagen_55.6771_12.5393.tif,42.77839660644531,37,3030.4594594594596,1425.0,9017.399999999989,66.10810810810811,69.4054054054054,0.9690331017877283,0.5021392722406378,301.94766799179285,copenhagen
SV_Copenhagen_55.6698_12.5517.tif,42.574310302734375,14,7970.571428571428,3063.0,27983.699999999997,83.28571428571429,128.35714285714286,1.0584667600647992,0.3714454431076316,654.1180960706303,copenhagen
SV_Copenhagen_55.6952_12.5619.tif,50.62446594238281,5,26541.2,3395.0,85665.19999999998,160.6,190.8,0.8449069213957486,0.46048792095562635,758.5279879808426,copenhagen
SV_Copenhagen_55.6699_12.5566.tif,52.121734619140625,28,4879.535714285715,770.5,23695.849999999984,76.21428571428571,79.32142857142857,1.0449593539750122,0.46691376115429334,334.5076496345656,copenhagen
SV_Copenhagen_55.6784_12.5343.tif,43.06831359863281,41,2753.4634146341464,998.0,14183.0,64.97560975609755,59.853658536585364,1.1123191426740473,0.5804198202010137,262.9697079251452,copenhagen
SV_Copenhagen_55.6966_12.5618.tif,28.421401977539062,5,14901.0,6241.0,40893.799999999996,138.6,154.6,0.9046409465245251,0.4508167133896153,619.5476713895798,copenhagen
SV_Copenhagen_55.6811_12.5291.tif,53.29933166503906,28,4989.857142857143,1420.5,24781.099999999984,77.03571428571429,62.5,1.144434948210137,0.5620307758088844,337.88917368650436,copenhagen
SV_Copenhagen_55.6814_12.5609.tif,38.531494140625,16,6312.8125,1775.0,28270.5,83.25,97.75,1.295376878334182,0.4662563562710791,330.9943158328533,copenhagen
SV_Copenhagen_55.6881_12.5873.tif,59.308624267578125,26,5979.7692307692305,3449.0,16154.75,99.88461538461539,94.8076923076923,1.2328512204313453,0.4536860202305367,440.2265871809079,copenhagen
SV_Copenhagen_55.6814_12.5457.tif,45.32203674316406,25,4751.88,1531.0,17402.199999999975,84.6,100.72,1.1124641298602054,0.3959519660407282,457.4216390132904,copenhagen
SV_Copenhagen_55.6985_12.5867.tif,39.03923034667969,18,5685.5,1623.0,24837.499999999996,88.44444444444444,90.0,1.3639005211310997,0.4792433657667977,396.9608842929204,copenhagen
SV_Copenhagen_55.6761_12.5562.tif,22.527313232421875,6,9842.333333333334,5437.0,26015.0,112.66666666666667,105.0,1.8687285119084116,0.39746842006740285,447.98800923426944,copenhagen
SV_Copenhagen_55.6978_12.5499.tif,45.6146240234375,10,11957.6,11301.5,26623.89999999998,134.8,164.2,1.294944603417997,0.3291402576061363,776.8145764708519,copenhagen
SV_Copenhagen_55.6799_12.5535.tif,35.469818115234375,20,4649.1,2607.0,16839.600000000002,76.25,91.05,1.3464101539018174,0.4003540562956336,420.4313435435295,copenhagen
SV_Copenhagen_55.6882_12.5885.tif,57.614898681640625,18,8390.777777777777,3275.0,24515.449999999924,108.44444444444444,102.77777777777777,1.1571179034596113,0.48202036608207854,479.77223108212155,copenhagen
SV_Copenhagen_55.6941_12.5601.tif,46.65260314941406,15,8153.133333333333,1056.0,34955.69999999998,83.73333333333333,106.33333333333333,1.0426723353129315,0.42073988037612636,517.1260619560877,copenhagen
SV_Copenhagen_55.6746_12.5395.tif,36.162567138671875,41,2311.731707317073,827.0,8765.0,44.26829268292683,64.14634146341463,0.8657376892197804,0.592669008025418,232.26265873850846,copenhagen
SV_Copenhagen_55.6992_12.5498.tif,52.40516662597656,14,9812.642857142857,10437.5,22005.8,146.71428571428572,137.42857142857142,1.3775262848792387,0.35631341995966076,579.4378373111997,copenhagen
SV_Copenhagen_55.6834_12.5876.tif,68.1396484375,12,14884.5,2926.5,54694.19999999997,154.33333333333334,136.91666666666666,1.552843434013817,0.32385644357972254,718.6554723580679,copenhagen
SV_Copenhagen_55.6709_12.5516.tif,38.707733154296875,21,4831.9047619047615,4657.0,13402.0,69.85714285714286,122.76190476190476,0.9968197636122637,0.3590800991788423,430.6377837374097,copenhagen
SV_Copenhagen_55.6994_12.5597.tif,28.931808471679688,18,4213.277777777777,2042.5,12099.599999999997,71.0,73.16666666666667,0.9597045961125732,0.49896227157670775,303.3565953373909,copenhagen
SV_Copenhagen_55.7012_12.5815.tif,37.345123291015625,35,2797.0857142857144,1196.0,9117.89999999997,55.42857142857143,67.05714285714286,0.923558252223248,0.5246106698416503,254.85112993035997,copenhagen
SV_Copenhagen_55.6738_12.5589.tif,67.22831726074219,19,9275.21052631579,2149.0,42798.299999999974,90.36842105263158,113.3157894736842,1.085969336049126,0.4823730130153999,409.8892623311595,copenhagen
SV_Copenhagen_55.6814_12.5450.tif,41.97196960449219,24,4583.75,1146.5,18069.149999999987,84.75,97.04166666666667,1.1268596249757514,0.3809189833006701,436.79339229563874,copenhagen
SV_Copenhagen_55.6970_12.5818.tif,24.9908447265625,17,3853.6470588235293,2426.0,10036.999999999998,79.76470588235294,86.41176470588235,1.030635173814406,0.4512912325550565,357.1431693469777,copenhagen
SV_Copenhagen_55.6812_12.5316.tif,46.854400634765625,29,4235.275862068966,964.0,18970.399999999972,63.310344827586206,73.20689655172414,0.9469546076770501,0.514968491468728,335.5039544886556,copenhagen
SV_Copenhagen_55.6725_12.5614.tif,60.96458435058594,19,8411.105263157895,3630.0,30114.899999999998,98.21052631578948,101.10526315789474,1.036060744358169,0.5279212296457173,404.89103125271043,copenhagen
SV_Copenhagen_55.6710_12.5590.tif,53.88145446777344,41,3444.731707317073,1625.0,8834.0,67.70731707317073,71.3170731707317,1.1024222235868568,0.4939887493382202,281.5145768276075,copenhagen
SV_Copenhagen_55.6739_12.5613.tif,61.658477783203125,12,13469.5,5458.5,44296.1,133.16666666666666,161.25,1.1847158837430258,0.41990165252567185,539.5493648648262,copenhagen
SV_Copenhagen_55.7006_12.5522.tif,33.97674560546875,13,6851.384615384615,4131.0,18690.6,103.61538461538461,132.92307692307693,0.8212527869773134,0.3929499326371463,469.1478809485069,copenhagen
SV_Copenhagen_55.6791_12.5854.tif,60.42289733886719,11,14399.545454545454,12655.0,32027.5,113.36363636363636,191.27272727272728,0.7564245803184287,0.4405252330835621,709.2695422064174,copenhagen
SV_Copenhagen_55.6820_12.5888.tif,62.14752197265625,12,13576.333333333334,2332.0,63130.74999999993,121.5,103.25,1.3451773825656799,0.3764960703044749,556.105119039615,copenhagen
SV_Copenhagen_55.7008_12.5616.tif,16.077423095703125,13,3242.0,641.0,14602.199999999972,61.0,57.38461538461539,0.8906508524327325,0.5354475197191155,205.7886980680319,copenhagen
SV_Copenhagen_55.6946_12.5844.tif,42.028045654296875,18,6120.777777777777,1961.0,22812.29999999999,84.44444444444444,99.55555555555556,0.8361939677603805,0.46615923916278984,358.5569470193651,copenhagen
SV_Copenhagen_55.6998_12.5816.tif,56.71653747558594,17,8745.823529411764,7989.0,21945.599999999995,116.94117647058823,127.11764705882354,1.1045683046572294,0.3765128630994492,595.7464140723733,copenhagen
SV_Copenhagen_55.6772_12.5460.tif,45.99113464355469,43,2803.7441860465115,1330.0,14045.999999999989,58.13953488372093,77.37209302325581,0.885680690301803,0.5116450395740358,285.4877796228542,copenhagen
SV_Copenhagen_55.6786_12.5452.tif,47.064208984375,51,2419.078431372549,989.0,11550.5,50.6078431372549,68.58823529411765,0.8929579826272992,0.5411696705835478,249.87805199623108,copenhagen
SV_NewYork_40.7373_-74.0034.tif,45.57456970214844,26,4594.846153846154,2534.0,11509.5,98.57692307692308,74.46153846153847,1.3304450564077703,0.44580642748248994,396.0899860262871,new_york
SV_NewYork_40.7372_-73.9901.tif,39.63356018066406,17,6111.588235294118,3363.0,20885.399999999998,107.23529411764706,93.88235294117646,1.2322832224243656,0.4714626062426504,427.9524969774134,new_york
SV_NewYork_40.7374_-74.0108.tif,34.131622314453125,19,4709.1578947368425,2396.0,14309.799999999961,85.36842105263158,62.26315789473684,1.4901148897691066,0.49855935558874154,328.0626330877605,new_york
SV_NewYork_40.7360_-74.0071.tif,50.55809020996094,29,4570.172413793103,2645.0,15367.19999999999,82.6896551724138,70.89655172413794,1.5501260898089029,0.4335973731243564,388.5337822601713,new_york
SV_NewYork_40.7400_-73.9852.tif,42.22412109375,34,3255.529411764706,2320.5,8127.599999999993,71.20588235294117,71.67647058823529,1.0072249862403342,0.5018855454301299,283.2354363834157,new_york
SV_NewYork_40.7344_-73.9916.tif,48.30818176269531,20,6331.85,3421.5,19893.100000000002,84.85,97.8,0.9917352617171726,0.4549324248387852,418.71662482023237,new_york
SV_NewYork_40.7345_-74.0034.tif,48.444366455078125,27,4703.259259259259,2996.0,11868.4,93.55555555555556,82.81481481481481,1.406290844336363,0.37370847652644873,421.68798025890635,new_york
SV_NewYork_40.7335_-74.0053.tif,48.97193908691406,34,3775.6176470588234,1674.5,11365.099999999999,83.11764705882354,75.23529411764706,1.1855963330463812,0.4309345117912429,356.91504726339787,new_york
SV_NewYork_40.7334_-74.0020.tif,45.906829833984375,33,3646.7272727272725,2883.0,9617.0,81.45454545454545,81.45454545454545,1.0455940490979887,0.403544532860699,351.9224752223853,new_york
SV_NewYork_40.7359_-74.0020.tif,44.91996765136719,26,4528.807692307692,2978.5,12909.75,80.3076923076923,71.88461538461539,1.3439293008356965,0.4668310569851087,386.1533225407967,new_york
SV_NewYork_40.7333_-73.9798.tif,18.608856201171875,16,3048.875,2444.5,7252.25,74.5,69.1875,1.1255991261383644,0.41391482558142334,330.4823842421174,new_york
SV_NewYork_40.7388_-74.0108.tif,31.070709228515625,15,5430.0,4537.0,14229.49999999999,91.26666666666667,75.66666666666667,1.217753070261489,0.4307141194843133,397.80941723187766,new_york
SV_NewYork_40.7334_-73.9990.tif,38.23661804199219,19,5275.526315789473,2961.0,15689.099999999986,107.21052631578948,87.73684210526316,1.227268096127132,0.4557876863631889,446.00206974305604,new_york
SV_NewYork_40.7374_-74.0052.tif,54.65240478515625,31,4621.548387096775,2433.0,14247.0,95.48387096774194,72.25806451612904,1.2214956202091447,0.4336378964597089,394.4503871356287,new_york
SV_NewYork_40.7386_-73.9852.tif,43.37730407714844,28,4060.6071428571427,2011.0,14356.799999999996,87.03571428571429,74.28571428571429,1.161677032568502,0.43257224966913527,357.81388108645166,new_york
SV_NewYork_40.7387_-73.9915.tif,47.893524169921875,20,6277.5,3561.0,17230.850000000006,94.0,95.1,1.0227688429122268,0.4336716977444091,436.66033643484116,new_york
SV_NewYork_40.7335_-74.0108.tif,39.06974792480469,21,4877.0952380952385,2929.0,16588.0,77.85714285714286,71.85714285714286,1.476502003342407,0.5784916259241873,324.675333908626,new_york
SV_NewYork_40.7345_-73.9971.tif,49.7344970703125,19,6861.894736842105,5997.0,18154.4,133.47368421052633,105.57894736842105,1.4306685222221884,0.3560706223880497,530.0975050173307,new_york
SV_NewYork_40.7359_-74.0034.tif,49.9542236328125,25,5238.08,4353.0,12183.399999999998,96.92,81.6,1.4678174245656006,0.4158386921407994,437.7267226076126,new_york
SV_NewYork_40.7401_-73.9952.tif,60.063934326171875,18,8747.444444444445,5479.5,24976.09999999997,126.22222222222223,106.5,1.1635405346450403,0.4185659360657118,552.0486052764786,new_york
SV_NewYork_40.7388_-74.0089.tif,52.707672119140625,19,7272.105263157895,4525.0,19649.3,107.78947368421052,82.21052631578948,1.453766235330056,0.4358487658668131,494.6553685351422,new_york
SV_NewYork_40.7345_-73.9990.tif,53.82957458496094,23,6135.260869565217,2078.0,24318.199999999986,124.95652173913044,93.30434782608695,1.2330350949729785,0.4193283594678642,502.4284262501675,new_york
SV_NewYork_40.7402_-74.0089.tif,51.7913818359375,21,6465.142857142857,4491.0,19489.0,109.33333333333333,76.19047619047619,1.5462790320515185,0.45766152818007033,446.1078700848988,new_york
SV_NewYork_40.7388_-74.0034.tif,48.39515686035156,26,4879.038461538462,2208.0,15174.75,109.11538461538461,70.84615384615384,1.591473645980197,0.4290951639711152,405.5948697832915,new_york
SV_NewYork_40.7371_-73.9783.tif,23.769378662109375,17,3665.294117647059,3680.0,9497.599999999993,83.41176470588235,84.76470588235294,1.0632729291429168,0.4053083100069153,356.25198367763966,new_york
SV_NewYork_40.7333_-73.9872.tif,47.43614196777344,21,5921.476190476191,1194.0,17645.0,112.95238095238095,84.61904761904762,1.3829237034200885,0.4192277903514263,455.34826166289196,new_york
SV_NewYork_40.7400_-73.9901.tif,48.3123779296875,27,4690.666666666667,2526.0,15998.599999999997,83.0,88.07407407407408,0.9827746298450832,0.4472910242469364,377.43146300315857,new_york
SV_NewYork_40.7343_-73.9783.tif,20.2667236328125,14,3794.8571428571427,3723.0,7506.349999999999,87.28571428571429,85.42857142857143,1.040120130963729,0.36538830099157027,391.0801611457552,new_york
SV_NewYork_40.7346_-74.0053.tif,49.12605285644531,36,3577.25,1747.0,12043.5,77.05555555555556,64.80555555555556,1.3736054947571539,0.5246773925840582,311.34703018930225,new_york
SV_NewYork_40.7400_-73.9834.tif,46.22344970703125,25,4846.88,3125.0,15563.799999999985,98.04,80.44,1.181238619618549,0.4424619665294287,389.62862051963805,new_york
SV_NewYork_40.7374_-74.0071.tif,46.90666198730469,25,4918.52,5314.0,10646.4,87.76,82.12,1.3394413074635139,0.37429653647635275,437.99762328147887,new_york
SV_NewYork_40.7402_-74.0052.tif,42.41142272949219,21,5294.238095238095,2527.0,18247.0,101.14285714285714,65.71428571428571,1.8817739551604127,0.4311343053586423,437.2324621280034,new_york
SV_NewYork_40.7400_-73.9797.tif,40.526580810546875,22,4829.0,3047.0,16436.949999999997,87.5909090909091,78.5,1.4225136552638682,0.48193755281174744,368.92315088077027,new_york
SV_NewYork_40.7387_-73.9971.tif,51.2725830078125,19,7074.105263157895,2655.0,30622.1,109.6842105263158,97.21052631578948,1.0084735379557417,0.4089492993692274,496.7358132349817,new_york
SV_NewYork_40.7402_-74.0034.tif,48.13995361328125,21,6009.333333333333,4066.0,10899.0,122.95238095238095,84.95238095238095,1.536375593551671,0.4058871365549357,496.8227101791473,new_york
SV_NewYork_40.7358_-73.9902.tif,39.20402526855469,19,5409.0,3562.0,10501.799999999961,96.84210526315789,90.78947368421052,1.1551243635881507,0.4831445926747834,374.0518051260396,new_york
SV_NewYork_40.7387_-73.9934.tif,55.484771728515625,15,9696.666666666666,5517.0,30616.4,125.13333333333334,110.26666666666667,1.337164638171696,0.46515240441175637,605.8537862380346,new_york
SV_NewYork_40.7400_-73.9815.tif,45.33729553222656,28,4244.607142857143,3286.0,10455.349999999997,83.71428571428571,80.39285714285714,1.0633488354599259,0.5634463428366425,331.1227248268468,new_york
SV_NewYork_40.7343_-73.9798.tif,21.619415283203125,16,3542.125,2344.0,9669.25,82.25,70.5625,1.1499119993511158,0.5012341496200525,370.2185578942299,new_york
SV_NewYork_40.7372_-73.9834.tif,48.18992614746094,28,4511.678571428572,2050.0,16682.0,83.17857142857143,77.92857142857143,1.1281230028695421,0.46857809252041877,360.3996675312519,new_york
SV_NewYork_40.7358_-73.9816.tif,34.85908508300781,19,4809.526315789473,3580.0,12925.79999999999,107.52631578947368,86.42105263157895,1.3298829472933522,0.3715230984594981,416.62450873851776,new_york
SV_NewYork_40.7334_-73.9972.tif,48.55613708496094,17,7487.470588235294,7322.0,17454.799999999996,137.8235294117647,111.11764705882354,1.1919093458176546,0.3736432256007336,544.3414014928481,new_york
SV_NewYork_40.7344_-73.9853.tif,30.840682983398438,16,5052.9375,3146.5,14617.25,87.125,85.375,1.1840157512002678,0.4396771816258056,389.23632491379976,new_york
SV_NewYork_40.7359_-73.9971.tif,50.77323913574219,20,6654.95,3683.0,18559.700000000008,130.35,100.95,1.347462036961097,0.390903590967651,551.315526419878,new_york
SV_NewYork_40.7402_-74.0071.tif,44.3389892578125,22,5283.272727272727,4302.5,11178.399999999998,93.5,76.68181818181819,2.135065494168617,0.44379517806226293,402.57454282587224,new_york
SV_NewYork_40.7344_-73.9835.tif,38.857269287109375,20,5093.1,3096.5,20643.400000000005,97.25,79.8,1.3097808196857952,0.4687859429021077,387.65272425413133,new_york
SV_NewYork_40.7385_-73.9797.tif,39.362335205078125,23,4486.347826086957,2083.0,17167.899999999994,79.0,80.6086956521739,1.0667053141018663,0.46927239705941376,360.18643045425415,new_york
SV_NewYork_40.7400_-73.9871.tif,40.937042236328125,29,3700.4827586206898,3128.0,8774.199999999993,76.44827586206897,80.89655172413794,1.007361986415893,0.5125222699578925,293.8294650110705,new_york
SV_NewYork_40.7360_-74.0053.tif,55.03082275390625,32,4508.125,1949.5,16697.85,90.53125,69.90625,1.3156162887382021,0.45546144620995266,353.383550722152,new_york
SV_NewYork_40.7333_-73.9902.tif,46.2799072265625,20,6066.0,1910.0,19369.300000000007,90.85,87.05,1.2182972144557913,0.4674522179888186,480.96090214252473,new_york
SV_NewYork_40.7335_-74.0072.tif,48.25935363769531,41,3085.5853658536585,1916.0,7344.0,71.53658536585365,59.26829268292683,1.4027602664736778,0.492078217694756,285.1121620841143,new_york
SV_NewYork_40.7358_-73.9871.tif,42.26341247558594,22,5035.954545454545,4557.5,12508.949999999999,101.0,87.45454545454545,1.2817917293995826,0.42156672131727935,416.93026064742696,new_york
SV_NewYork_40.7333_-73.9853.tif,44.23408508300781,21,5521.761904761905,1189.0,19625.0,85.80952380952381,79.80952380952381,1.083276076942725,0.524465868816414,408.20192083290647,new_york
SV_NewYork_40.7373_-73.9989.tif,45.943450927734375,27,4460.666666666667,2827.0,13453.799999999997,94.03703703703704,87.29629629629629,1.2522408691005413,0.3759946591554671,420.8364701271057,new_york
SV_NewYork_40.7372_-73.9871.tif,43.72825622558594,28,4093.964285714286,2808.0,9365.499999999998,89.67857142857143,81.10714285714286,1.1797895379039767,0.4497230780339579,355.2646051176957,new_york
SV_NewYork_40.7334_-73.9953.tif,50.714874267578125,20,6647.0,6796.0,13191.900000000007,125.05,104.45,1.2267094590241983,0.3490373299633445,516.6980121552945,new_york
SV_NewYork_40.7344_-73.9902.tif,43.5150146484375,20,5703.6,2708.0,22917.000000000004,91.4,88.65,1.2998968032169944,0.41743224396100914,398.96292308568957,new_york
SV_NewYork_40.7335_-74.0035.tif,48.9410400390625,27,4751.481481481482,2881.0,16559.19999999999,94.85185185185185,88.03703703703704,1.0963082440357792,0.38013933088839197,412.0197391995677,new_york
SV_NewYork_40.7372_-73.9916.tif,21.986770629882812,15,3842.4666666666667,2137.0,10557.4,75.26666666666667,78.06666666666666,1.1226971220938822,0.44515483483612833,319.883677705129,new_york
SV_NewYork_40.7401_-73.9989.tif,55.71250915527344,19,7686.684210526316,2024.0,32624.899999999954,122.36842105263158,93.10526315789474,1.1600500258360589,0.5242750471200058,496.6754349972072,new_york
SV_NewYork_40.7374_-74.0089.tif,52.61497497558594,23,5996.826086956522,2699.0,20476.8,96.8695652173913,71.0,1.7702447982870404,0.4422222011604524,451.4245579812838,new_york
SV_NewYork_40.7385_-73.9783.tif,39.887237548828125,18,5809.0,2370.5,19888.599999999977,90.38888888888889,87.5,1.0698610800143655,0.47889539911958157,412.37222360902365,new_york
SV_NewYork_40.7358_-73.9834.tif,46.07391357421875,20,6039.0,3426.0,19722.15,117.25,90.6,1.2757251927282431,0.4170598211990669,464.0754725575447,new_york
SV_NewYork_40.7373_-73.9934.tif,42.364501953125,11,10096.0,3797.0,34009.5,136.54545454545453,104.45454545454545,1.5524297218303973,0.4154451017869387,582.718735315583,new_york
SV_NewYork_40.7346_-74.0108.tif,32.938385009765625,26,3321.0,1979.5,10753.0,69.3076923076923,63.42307692307692,1.3046619803743924,0.5013406949582302,293.7787702542085,new_york
SV_NewYork_40.7373_-73.9971.tif,55.10292053222656,23,6280.391304347826,2655.0,16309.599999999995,98.91304347826087,87.3913043478261,1.124723104719877,0.4884935284328841,414.6464241794918,new_york
SV_NewYork_40.7359_-73.9934.tif,46.4935302734375,16,7617.5,6870.5,19320.5,104.3125,106.3125,0.9613865450638841,0.4791024543540331,462.29527559131384,new_york
SV_NewYork_40.7388_-74.0052.tif,52.41355895996094,25,5495.96,4560.0,16476.39999999999,117.12,71.2,1.603374840999025,0.4078137891966882,469.47604160785676,new_york
SV_NewYork_40.7333_-73.9835.tif,37.26234436035156,18,5426.722222222223,3232.0,16271.099999999993,93.33333333333333,87.38888888888889,1.1282552870986666,0.4701653367095316,437.22361378537283,new_york
SV_NewYork_40.7346_-74.0071.tif,50.07438659667969,32,4101.6875,2518.0,16267.599999999995,84.875,65.0625,1.4656892207438572,0.466341479548784,351.4072833955288,new_york
SV_NewYork_40.7359_-73.9953.tif,50.472259521484375,21,6300.190476190476,5086.0,14106.0,110.9047619047619,101.80952380952381,1.1140084358427902,0.37920954150755354,456.108665120034,new_york
