tile_id,city,split,rgb_path,dsm_path,train_arm_a
SV_Berlin_52.5359_13.4384.tif,Berlin,train,rgb/SV_Berlin_52.5359_13.4384.tif,dsm/SV_Berlin_52.5359_13.4384.tif,no
SV_Berlin_52.4938_13.4318.tif,Berlin,train,rgb/SV_Berlin_52.4938_13.4318.tif,dsm/SV_Berlin_52.4938_13.4318.tif,no
SV_Berlin_52.5081_13.4313.tif,Berlin,train,rgb/SV_Berlin_52.5081_13.4313.tif,dsm/SV_Berlin_52.5081_13.4313.tif,no
SV_Berlin_52.4950_13.4387.tif,Berlin,train,rgb/SV_Berlin_52.4950_13.4387.tif,dsm/SV_Berlin_52.4950_13.4387.tif,no
SV_Berlin_52.5407_13.4824.tif,Berlin,train,rgb/SV_Berlin_52.5407_13.4824.tif,dsm/SV_Berlin_52.5407_13.4824.tif,no
SV_Berlin_52.4918_13.4979.tif,Berlin,train,rgb/SV_Berlin_52.4918_13.4979.tif,dsm/SV_Berlin_52.4918_13.4979.tif,no
SV_Berlin_52.5098_13.5013.tif,Berlin,train,rgb/SV_Berlin_52.5098_13.5013.tif,dsm/SV_Berlin_52.5098_13.5013.tif,no
SV_Berlin_52.5360_13.4430.tif,Berlin,train,rgb/SV_Berlin_52.5360_13.4430.tif,dsm/SV_Berlin_52.5360_13.4430.tif,no
SV_Berlin_52.4902_13.5090.tif,Berlin,train,rgb/SV_Berlin_52.4902_13.5090.tif,dsm/SV_Berlin_52.4902_13.5090.tif,no
SV_Berlin_52.4994_13.4953.tif,Berlin,train,rgb/SV_Berlin_52.4994_13.4953.tif,dsm/SV_Berlin_52.4994_13.4953.tif,no
SV_Berlin_52.5240_13.4752.tif,Berlin,train,rgb/SV_Berlin_52.5240_13.4752.tif,dsm/SV_Berlin_52.5240_13.4752.tif,no
SV_Berlin_52.5402_13.4428.tif,Berlin,train,rgb/SV_Berlin_52.5402_13.4428.tif,dsm/SV_Berlin_52.5402_13.4428.tif,no
SV_Berlin_52.5112_13.4949.tif,Berlin,train,rgb/SV_Berlin_52.5112_13.4949.tif,dsm/SV_Berlin_52.5112_13.4949.tif,no
SV_Berlin_52.5351_13.4600.tif,Berlin,train,rgb/SV_Berlin_52.5351_13.4600.tif,dsm/SV_Berlin_52.5351_13.4600.tif,no
SV_Berlin_52.5290_13.4874.tif,Berlin,train,rgb/SV_Berlin_52.5290_13.4874.tif,dsm/SV_Berlin_52.5290_13.4874.tif,no
SV_Berlin_52.5055_13.4928.tif,Berlin,train,rgb/SV_Berlin_52.5055_13.4928.tif,dsm/SV_Berlin_52.5055_13.4928.tif,no
SV_Berlin_52.5333_13.4997.tif,Berlin,train,rgb/SV_Berlin_52.5333_13.4997.tif,dsm/SV_Berlin_52.5333_13.4997.tif,no
SV_Berlin_52.5005_13.4293.tif,Berlin,train,rgb/SV_Berlin_52.5005_13.4293.tif,dsm/SV_Berlin_52.5005_13.4293.tif,no
SV_Berlin_52.5096_13.4848.tif,Berlin,train,rgb/SV_Berlin_52.5096_13.4848.tif,dsm/SV_Berlin_52.5096_13.4848.tif,no
SV_Berlin_52.5097_13.4904.tif,Berlin,train,rgb/SV_Berlin_52.5097_13.4904.tif,dsm/SV_Berlin_52.5097_13.4904.tif,no
SV_Berlin_52.5044_13.4868.tif,Berlin,train,rgb/SV_Berlin_52.5044_13.4868.tif,dsm/SV_Berlin_52.5044_13.4868.tif,no
SV_Berlin_52.5054_13.4850.tif,Berlin,train,rgb/SV_Berlin_52.5054_13.4850.tif,dsm/SV_Berlin_52.5054_13.4850.tif,no
SV_Berlin_52.5314_13.4579.tif,Berlin,train,rgb/SV_Berlin_52.5314_13.4579.tif,dsm/SV_Berlin_52.5314_13.4579.tif,no
SV_Berlin_52.4991_13.4316.tif,Berlin,train,rgb/SV_Berlin_52.4991_13.4316.tif,dsm/SV_Berlin_52.4991_13.4316.tif,no
SV_Berlin_52.4963_13.4340.tif,Berlin,train,rgb/SV_Berlin_52.4963_13.4340.tif,dsm/SV_Berlin_52.4963_13.4340.tif,no
SV_Berlin_52.5221_13.4435.tif,Berlin,train,rgb/SV_Berlin_52.5221_13.4435.tif,dsm/SV_Berlin_52.5221_13.4435.tif,no
SV_Berlin_52.5417_13.4552.tif,Berlin,train,rgb/SV_Berlin_52.5417_13.4552.tif,dsm/SV_Berlin_52.5417_13.4552.tif,no
SV_Berlin_52.5306_13.5062.tif,Berlin,train,rgb/SV_Berlin_52.5306_13.5062.tif,dsm/SV_Berlin_52.5306_13.5062.tif,no
SV_Berlin_52.5418_13.4616.tif,Berlin,train,rgb/SV_Berlin_52.5418_13.4616.tif,dsm/SV_Berlin_52.5418_13.4616.tif,no
SV_Berlin_52.5045_13.4951.tif,Berlin,train,rgb/SV_Berlin_52.5045_13.4951.tif,dsm/SV_Berlin_52.5045_13.4951.tif,no
SV_Berlin_52.5379_13.4848.tif,Berlin,train,rgb/SV_Berlin_52.5379_13.4848.tif,dsm/SV_Berlin_52.5379_13.4848.tif,no
SV_Berlin_52.5401_13.4382.tif,Berlin,train,rgb/SV_Berlin_52.5401_13.4382.tif,dsm/SV_Berlin_52.5401_13.4382.tif,no
SV_Berlin_52.4994_13.4976.tif,Berlin,train,rgb/SV_Berlin_52.4994_13.4976.tif,dsm/SV_Berlin_52.4994_13.4976.tif,no
SV_Berlin_52.5373_13.4383.tif,Berlin,train,rgb/SV_Berlin_52.5373_13.4383.tif,dsm/SV_Berlin_52.5373_13.4383.tif,no
SV_Berlin_52.5203_13.5047.tif,Berlin,train,rgb/SV_Berlin_52.5203_13.5047.tif,dsm/SV_Berlin_52.5203_13.5047.tif,no
SV_Berlin_52.5223_13.4582.tif,Berlin,train,rgb/SV_Berlin_52.5223_13.4582.tif,dsm/SV_Berlin_52.5223_13.4582.tif,no
SV_Berlin_52.5306_13.5044.tif,Berlin,train,rgb/SV_Berlin_52.5306_13.5044.tif,dsm/SV_Berlin_52.5306_13.5044.tif,no
SV_Berlin_52.4964_13.4404.tif,Berlin,train,rgb/SV_Berlin_52.4964_13.4404.tif,dsm/SV_Berlin_52.4964_13.4404.tif,no
SV_Berlin_52.5277_13.4953.tif,Berlin,train,rgb/SV_Berlin_52.5277_13.4953.tif,dsm/SV_Berlin_52.5277_13.4953.tif,no
SV_Berlin_52.5278_13.5045.tif,Berlin,train,rgb/SV_Berlin_52.5278_13.5045.tif,dsm/SV_Berlin_52.5278_13.5045.tif,no
SV_Berlin_52.5085_13.5074.tif,Berlin,train,rgb/SV_Berlin_52.5085_13.5074.tif,dsm/SV_Berlin_52.5085_13.5074.tif,no
SV_Berlin_52.5133_13.4824.tif,Berlin,train,rgb/SV_Berlin_52.5133_13.4824.tif,dsm/SV_Berlin_52.5133_13.4824.tif,no
SV_Berlin_52.5171_13.4777.tif,Berlin,train,rgb/SV_Berlin_52.5171_13.4777.tif,dsm/SV_Berlin_52.5171_13.4777.tif,no
SV_Berlin_52.5044_13.4905.tif,Berlin,train,rgb/SV_Berlin_52.5044_13.4905.tif,dsm/SV_Berlin_52.5044_13.4905.tif,no
SV_Berlin_52.5068_13.4803.tif,Berlin,train,rgb/SV_Berlin_52.5068_13.4803.tif,dsm/SV_Berlin_52.5068_13.4803.tif,no
SV_Berlin_52.5407_13.4847.tif,Berlin,train,rgb/SV_Berlin_52.5407_13.4847.tif,dsm/SV_Berlin_52.5407_13.4847.tif,no
SV_Berlin_52.5099_13.5084.tif,Berlin,train,rgb/SV_Berlin_52.5099_13.5084.tif,dsm/SV_Berlin_52.5099_13.5084.tif,no
SV_Berlin_52.5422_13.4893.tif,Berlin,train,rgb/SV_Berlin_52.5422_13.4893.tif,dsm/SV_Berlin_52.5422_13.4893.tif,no
SV_Berlin_52.4938_13.4295.tif,Berlin,train,rgb/SV_Berlin_52.4938_13.4295.tif,dsm/SV_Berlin_52.4938_13.4295.tif,no
SV_Berlin_52.5005_13.4316.tif,Berlin,train,rgb/SV_Berlin_52.5005_13.4316.tif,dsm/SV_Berlin_52.5005_13.4316.tif,no
SV_Berlin_52.5022_13.4952.tif,Berlin,train,rgb/SV_Berlin_52.5022_13.4952.tif,dsm/SV_Berlin_52.5022_13.4952.tif,no
SV_Berlin_52.4966_13.4977.tif,Berlin,train,rgb/SV_Berlin_52.4966_13.4977.tif,dsm/SV_Berlin_52.4966_13.4977.tif,no
SV_Berlin_52.5158_13.4846.tif,Berlin,train,rgb/SV_Berlin_52.5158_13.4846.tif,dsm/SV_Berlin_52.5158_13.4846.tif,no
SV_Berlin_52.4902_13.5081.tif,Berlin,train,rgb/SV_Berlin_52.4902_13.5081.tif,dsm/SV_Berlin_52.4902_13.5081.tif,no
SV_Berlin_52.4994_13.4999.tif,Berlin,train,rgb/SV_Berlin_52.4994_13.4999.tif,dsm/SV_Berlin_52.4994_13.4999.tif,no
SV_Berlin_52.5172_13.4863.tif,Berlin,train,rgb/SV_Berlin_52.5172_13.4863.tif,dsm/SV_Berlin_52.5172_13.4863.tif,no
SV_Berlin_52.5350_13.4532.tif,Berlin,train,rgb/SV_Berlin_52.5350_13.4532.tif,dsm/SV_Berlin_52.5350_13.4532.tif,no
SV_Berlin_52.5333_13.4951.tif,Berlin,train,rgb/SV_Berlin_52.5333_13.4951.tif,dsm/SV_Berlin_52.5333_13.4951.tif,no
SV_Berlin_52.4919_13.5019.tif,Berlin,train,rgb/SV_Berlin_52.4919_13.5019.tif,dsm/SV_Berlin_52.4919_13.5019.tif,no
SV_Berlin_52.5354_13.4803.tif,Berlin,train,rgb/SV_Berlin_52.5354_13.4803.tif,dsm/SV_Berlin_52.5354_13.4803.tif,no
SV_Berlin_52.5236_13.4388.tif,Berlin,train,rgb/SV_Berlin_52.5236_13.4388.tif,dsm/SV_Berlin_52.5236_13.4388.tif,no
SV_Berlin_52.5275_13.4806.tif,Berlin,train,rgb/SV_Berlin_52.5275_13.4806.tif,dsm/SV_Berlin_52.5275_13.4806.tif,no
SV_Berlin_52.5070_13.5014.tif,Berlin,train,rgb/SV_Berlin_52.5070_13.5014.tif,dsm/SV_Berlin_52.5070_13.5014.tif,no
SV_Berlin_52.5083_13.4904.tif,Berlin,train,rgb/SV_Berlin_52.5083_13.4904.tif,dsm/SV_Berlin_52.5083_13.4904.tif,no
SV_Berlin_52.5203_13.5080.tif,Berlin,train,rgb/SV_Berlin_52.5203_13.5080.tif,dsm/SV_Berlin_52.5203_13.5080.tif,no
SV_Berlin_52.5376_13.4617.tif,Berlin,train,rgb/SV_Berlin_52.5376_13.4617.tif,dsm/SV_Berlin_52.5376_13.4617.tif,no
SV_Berlin_52.5236_13.4434.tif,Berlin,train,rgb/SV_Berlin_52.5236_13.4434.tif,dsm/SV_Berlin_52.5236_13.4434.tif,no
SV_Berlin_52.5067_13.4337.tif,Berlin,train,rgb/SV_Berlin_52.5067_13.4337.tif,dsm/SV_Berlin_52.5067_13.4337.tif,no
SV_Berlin_52.5054_13.4804.tif,Berlin,train,rgb/SV_Berlin_52.5054_13.4804.tif,dsm/SV_Berlin_52.5054_13.4804.tif,no
SV_Berlin_52.4995_13.5087.tif,Berlin,train,rgb/SV_Berlin_52.4995_13.5087.tif,dsm/SV_Berlin_52.4995_13.5087.tif,no
SV_Berlin_52.5380_13.4871.tif,Berlin,train,rgb/SV_Berlin_52.5380_13.4871.tif,dsm/SV_Berlin_52.5380_13.4871.tif,no
SV_Berlin_52.5113_13.5050.tif,Berlin,train,rgb/SV_Berlin_52.5113_13.5050.tif,dsm/SV_Berlin_52.5113_13.5050.tif,no
SV_Brasilia_-15.8359_-47.9151.tif,Brasilia,train,rgb/SV_Brasilia_-15.8359_-47.9151.tif,dsm/SV_Brasilia_-15.8359_-47.9151.tif,yes
SV_Brasilia_-15.8345_-47.9151.tif,Brasilia,train,rgb/SV_Brasilia_-15.8345_-47.9151.tif,dsm/SV_Brasilia_-15.8345_-47.9151.tif,yes
SV_Brasilia_-15.8516_-47.8859.tif,Brasilia,train,rgb/SV_Brasilia_-15.8516_-47.8859.tif,dsm/SV_Brasilia_-15.8516_-47.8859.tif,yes
SV_Brasilia_-15.8489_-47.9153.tif,Brasilia,train,rgb/SV_Brasilia_-15.8489_-47.9153.tif,dsm/SV_Brasilia_-15.8489_-47.9153.tif,yes
GF2_Brasilia_-15.8667_-47.9277.tif,Brasilia,train,rgb/GF2_Brasilia_-15.8667_-47.9277.tif,dsm/GF2_Brasilia_-15.8667_-47.9277.tif,yes
SV_Brasilia_-15.8422_-47.9097.tif,Brasilia,train,rgb/SV_Brasilia_-15.8422_-47.9097.tif,dsm/SV_Brasilia_-15.8422_-47.9097.tif,yes
SV_Brasilia_-15.8402_-47.8872.tif,Brasilia,train,rgb/SV_Brasilia_-15.8402_-47.8872.tif,dsm/SV_Brasilia_-15.8402_-47.8872.tif,yes
SV_Brasilia_-15.8378_-47.8828.tif,Brasilia,train,rgb/SV_Brasilia_-15.8378_-47.8828.tif,dsm/SV_Brasilia_-15.8378_-47.8828.tif,yes
SV_Brasilia_-15.8516_-47.8819.tif,Brasilia,train,rgb/SV_Brasilia_-15.8516_-47.8819.tif,dsm/SV_Brasilia_-15.8516_-47.8819.tif,yes
SV_Brasilia_-15.8378_-47.8842.tif,Brasilia,train,rgb/SV_Brasilia_-15.8378_-47.8842.tif,dsm/SV_Brasilia_-15.8378_-47.8842.tif,yes
SV_Brasilia_-15.8558_-47.8831.tif,Brasilia,train,rgb/SV_Brasilia_-15.8558_-47.8831.tif,dsm/SV_Brasilia_-15.8558_-47.8831.tif,yes
GF2_Brasilia_-15.8695_-47.9308.tif,Brasilia,train,rgb/GF2_Brasilia_-15.8695_-47.9308.tif,dsm/GF2_Brasilia_-15.8695_-47.9308.tif,yes
SV_Brasilia_-15.8425_-47.8872.tif,Brasilia,train,rgb/SV_Brasilia_-15.8425_-47.8872.tif,dsm/SV_Brasilia_-15.8425_-47.8872.tif,yes
SV_Brasilia_-15.8492_-47.8923.tif,Brasilia,train,rgb/SV_Brasilia_-15.8492_-47.8923.tif,dsm/SV_Brasilia_-15.8492_-47.8923.tif,yes
SV_Brasilia_-15.8424_-47.8951.tif,Brasilia,train,rgb/SV_Brasilia_-15.8424_-47.8951.tif,dsm/SV_Brasilia_-15.8424_-47.8951.tif,yes
GF2_Brasilia_-15.8666_-47.9337.tif,Brasilia,train,rgb/GF2_Brasilia_-15.8666_-47.9337.tif,dsm/GF2_Brasilia_-15.8666_-47.9337.tif,yes
GF2_Brasilia_-15.8695_-47.9294.tif,Brasilia,train,rgb/GF2_Brasilia_-15.8695_-47.9294.tif,dsm/GF2_Brasilia_-15.8695_-47.9294.tif,yes
GF2_Brasilia_-15.8652_-47.9351.tif,Brasilia,train,rgb/GF2_Brasilia_-15.8652_-47.9351.tif,dsm/GF2_Brasilia_-15.8652_-47.9351.tif,yes
GF2_Brasilia_-15.8681_-47.9277.tif,Brasilia,train,rgb/GF2_Brasilia_-15.8681_-47.9277.tif,dsm/GF2_Brasilia_-15.8681_-47.9277.tif,yes
SV_Brasilia_-15.8515_-47.8888.tif,Brasilia,train,rgb/SV_Brasilia_-15.8515_-47.8888.tif,dsm/SV_Brasilia_-15.8515_-47.8888.tif,yes
SV_Brasilia_-15.8482_-47.8844.tif,Brasilia,train,rgb/SV_Brasilia_-15.8482_-47.8844.tif,dsm/SV_Brasilia_-15.8482_-47.8844.tif,yes
SV_Brasilia_-15.8467_-47.8887.tif,Brasilia,train,rgb/SV_Brasilia_-15.8467_-47.8887.tif,dsm/SV_Brasilia_-15.8467_-47.8887.tif,yes
SV_Brasilia_-15.8350_-47.8816.tif,Brasilia,train,rgb/SV_Brasilia_-15.8350_-47.8816.tif,dsm/SV_Brasilia_-15.8350_-47.8816.tif,yes
SV_Brasilia_-15.8489_-47.9124.tif,Brasilia,train,rgb/SV_Brasilia_-15.8489_-47.9124.tif,dsm/SV_Brasilia_-15.8489_-47.9124.tif,yes
SV_Brasilia_-15.8438_-47.8951.tif,Brasilia,train,rgb/SV_Brasilia_-15.8438_-47.8951.tif,dsm/SV_Brasilia_-15.8438_-47.8951.tif,yes
GF2_Brasilia_-15.8666_-47.9352.tif,Brasilia,train,rgb/GF2_Brasilia_-15.8666_-47.9352.tif,dsm/GF2_Brasilia_-15.8666_-47.9352.tif,yes
SV_Brasilia_-15.8453_-47.8887.tif,Brasilia,train,rgb/SV_Brasilia_-15.8453_-47.8887.tif,dsm/SV_Brasilia_-15.8453_-47.8887.tif,yes
SV_Brasilia_-15.8452_-47.8966.tif,Brasilia,train,rgb/SV_Brasilia_-15.8452_-47.8966.tif,dsm/SV_Brasilia_-15.8452_-47.8966.tif,yes
SV_Brasilia_-15.8478_-47.9124.tif,Brasilia,train,rgb/SV_Brasilia_-15.8478_-47.9124.tif,dsm/SV_Brasilia_-15.8478_-47.9124.tif,yes
GF2_Brasilia_-15.8680_-47.9395.tif,Brasilia,train,rgb/GF2_Brasilia_-15.8680_-47.9395.tif,dsm/GF2_Brasilia_-15.8680_-47.9395.tif,yes
GF2_Brasilia_-15.8681_-47.9294.tif,Brasilia,train,rgb/GF2_Brasilia_-15.8681_-47.9294.tif,dsm/GF2_Brasilia_-15.8681_-47.9294.tif,yes
SV_Brasilia_-15.8450_-47.9109.tif,Brasilia,train,rgb/SV_Brasilia_-15.8450_-47.9109.tif,dsm/SV_Brasilia_-15.8450_-47.9109.tif,yes
SV_Brasilia_-15.8388_-47.9097.tif,Brasilia,train,rgb/SV_Brasilia_-15.8388_-47.9097.tif,dsm/SV_Brasilia_-15.8388_-47.9097.tif,yes
SV_Brasilia_-15.8482_-47.8818.tif,Brasilia,train,rgb/SV_Brasilia_-15.8482_-47.8818.tif,dsm/SV_Brasilia_-15.8482_-47.8818.tif,yes
SV_Brasilia_-15.8335_-47.8842.tif,Brasilia,train,rgb/SV_Brasilia_-15.8335_-47.8842.tif,dsm/SV_Brasilia_-15.8335_-47.8842.tif,yes
SV_Brasilia_-15.8422_-47.9108.tif,Brasilia,train,rgb/SV_Brasilia_-15.8422_-47.9108.tif,dsm/SV_Brasilia_-15.8422_-47.9108.tif,yes
SV_Brasilia_-15.8346_-47.9136.tif,Brasilia,train,rgb/SV_Brasilia_-15.8346_-47.9136.tif,dsm/SV_Brasilia_-15.8346_-47.9136.tif,yes
SV_Brasilia_-15.8439_-47.8937.tif,Brasilia,train,rgb/SV_Brasilia_-15.8439_-47.8937.tif,dsm/SV_Brasilia_-15.8439_-47.8937.tif,yes
SV_Brasilia_-15.8559_-47.8819.tif,Brasilia,train,rgb/SV_Brasilia_-15.8559_-47.8819.tif,dsm/SV_Brasilia_-15.8559_-47.8819.tif,yes
GF2_Brasilia_-15.8695_-47.9337.tif,Brasilia,train,rgb/GF2_Brasilia_-15.8695_-47.9337.tif,dsm/GF2_Brasilia_-15.8695_-47.9337.tif,yes
SV_Brasilia_-15.8403_-47.8817.tif,Brasilia,train,rgb/SV_Brasilia_-15.8403_-47.8817.tif,dsm/SV_Brasilia_-15.8403_-47.8817.tif,yes
GF2_Brasilia_-15.8652_-47.9366.tif,Brasilia,train,rgb/GF2_Brasilia_-15.8652_-47.9366.tif,dsm/GF2_Brasilia_-15.8652_-47.9366.tif,yes
SV_Brasilia_-15.8401_-47.8965.tif,Brasilia,train,rgb/SV_Brasilia_-15.8401_-47.8965.tif,dsm/SV_Brasilia_-15.8401_-47.8965.tif,yes
SV_Brasilia_-15.8346_-47.9107.tif,Brasilia,train,rgb/SV_Brasilia_-15.8346_-47.9107.tif,dsm/SV_Brasilia_-15.8346_-47.9107.tif,yes
SV_Brasilia_-15.8493_-47.8873.tif,Brasilia,train,rgb/SV_Brasilia_-15.8493_-47.8873.tif,dsm/SV_Brasilia_-15.8493_-47.8873.tif,yes
SV_Brasilia_-15.8559_-47.8795.tif,Brasilia,train,rgb/SV_Brasilia_-15.8559_-47.8795.tif,dsm/SV_Brasilia_-15.8559_-47.8795.tif,yes
GF2_Brasilia_-15.8694_-47.9381.tif,Brasilia,train,rgb/GF2_Brasilia_-15.8694_-47.9381.tif,dsm/GF2_Brasilia_-15.8694_-47.9381.tif,yes
SV_Brasilia_-15.8364_-47.8817.tif,Brasilia,train,rgb/SV_Brasilia_-15.8364_-47.8817.tif,dsm/SV_Brasilia_-15.8364_-47.8817.tif,yes
SV_Brasilia_-15.8453_-47.8937.tif,Brasilia,train,rgb/SV_Brasilia_-15.8453_-47.8937.tif,dsm/SV_Brasilia_-15.8453_-47.8937.tif,yes
GF2_Brasilia_-15.8680_-47.9381.tif,Brasilia,train,rgb/GF2_Brasilia_-15.8680_-47.9381.tif,dsm/GF2_Brasilia_-15.8680_-47.9381.tif,yes
GF2_Brasilia_-15.8652_-47.9337.tif,Brasilia,train,rgb/GF2_Brasilia_-15.8652_-47.9337.tif,dsm/GF2_Brasilia_-15.8652_-47.9337.tif,no
SV_Brasilia_-15.8402_-47.8857.tif,Brasilia,train,rgb/SV_Brasilia_-15.8402_-47.8857.tif,dsm/SV_Brasilia_-15.8402_-47.8857.tif,no
GF2_Brasilia_-15.8694_-47.9352.tif,Brasilia,train,rgb/GF2_Brasilia_-15.8694_-47.9352.tif,dsm/GF2_Brasilia_-15.8694_-47.9352.tif,no
SV_Brasilia_-15.8399_-47.9097.tif,Brasilia,train,rgb/SV_Brasilia_-15.8399_-47.9097.tif,dsm/SV_Brasilia_-15.8399_-47.9097.tif,no
SV_Brasilia_-15.8493_-47.8844.tif,Brasilia,train,rgb/SV_Brasilia_-15.8493_-47.8844.tif,dsm/SV_Brasilia_-15.8493_-47.8844.tif,no
SV_Brasilia_-15.8391_-47.8886.tif,Brasilia,train,rgb/SV_Brasilia_-15.8391_-47.8886.tif,dsm/SV_Brasilia_-15.8391_-47.8886.tif,no
SV_Brasilia_-15.8359_-47.9166.tif,Brasilia,train,rgb/SV_Brasilia_-15.8359_-47.9166.tif,dsm/SV_Brasilia_-15.8359_-47.9166.tif,no
SV_Brasilia_-15.8426_-47.8858.tif,Brasilia,train,rgb/SV_Brasilia_-15.8426_-47.8858.tif,dsm/SV_Brasilia_-15.8426_-47.8858.tif,no
SV_Brasilia_-15.8440_-47.8818.tif,Brasilia,train,rgb/SV_Brasilia_-15.8440_-47.8818.tif,dsm/SV_Brasilia_-15.8440_-47.8818.tif,no
SV_Brasilia_-15.8425_-47.8887.tif,Brasilia,train,rgb/SV_Brasilia_-15.8425_-47.8887.tif,dsm/SV_Brasilia_-15.8425_-47.8887.tif,no
SV_Brasilia_-15.8530_-47.8874.tif,Brasilia,train,rgb/SV_Brasilia_-15.8530_-47.8874.tif,dsm/SV_Brasilia_-15.8530_-47.8874.tif,no
SV_Brasilia_-15.8530_-47.8845.tif,Brasilia,train,rgb/SV_Brasilia_-15.8530_-47.8845.tif,dsm/SV_Brasilia_-15.8530_-47.8845.tif,no
SV_Brasilia_-15.8452_-47.8981.tif,Brasilia,train,rgb/SV_Brasilia_-15.8452_-47.8981.tif,dsm/SV_Brasilia_-15.8452_-47.8981.tif,no
SV_Brasilia_-15.8468_-47.8858.tif,Brasilia,train,rgb/SV_Brasilia_-15.8468_-47.8858.tif,dsm/SV_Brasilia_-15.8468_-47.8858.tif,no
SV_Brasilia_-15.8436_-47.9123.tif,Brasilia,train,rgb/SV_Brasilia_-15.8436_-47.9123.tif,dsm/SV_Brasilia_-15.8436_-47.9123.tif,no
SV_Brasilia_-15.8530_-47.8819.tif,Brasilia,train,rgb/SV_Brasilia_-15.8530_-47.8819.tif,dsm/SV_Brasilia_-15.8530_-47.8819.tif,no
SV_Brasilia_-15.8334_-47.8964.tif,Brasilia,train,rgb/SV_Brasilia_-15.8334_-47.8964.tif,dsm/SV_Brasilia_-15.8334_-47.8964.tif,no
SV_Brasilia_-15.8350_-47.8842.tif,Brasilia,train,rgb/SV_Brasilia_-15.8350_-47.8842.tif,dsm/SV_Brasilia_-15.8350_-47.8842.tif,no
SV_Brasilia_-15.8531_-47.8795.tif,Brasilia,train,rgb/SV_Brasilia_-15.8531_-47.8795.tif,dsm/SV_Brasilia_-15.8531_-47.8795.tif,no
SV_Brasilia_-15.8424_-47.8966.tif,Brasilia,train,rgb/SV_Brasilia_-15.8424_-47.8966.tif,dsm/SV_Brasilia_-15.8424_-47.8966.tif,no
SV_Brasilia_-15.8481_-47.8888.tif,Brasilia,train,rgb/SV_Brasilia_-15.8481_-47.8888.tif,dsm/SV_Brasilia_-15.8481_-47.8888.tif,no
GF2_Brasilia_-15.8706_-47.9352.tif,Brasilia,train,rgb/GF2_Brasilia_-15.8706_-47.9352.tif,dsm/GF2_Brasilia_-15.8706_-47.9352.tif,no
SV_Brasilia_-15.8558_-47.8845.tif,Brasilia,train,rgb/SV_Brasilia_-15.8558_-47.8845.tif,dsm/SV_Brasilia_-15.8558_-47.8845.tif,no
GF2_Brasilia_-15.8706_-47.9338.tif,Brasilia,train,rgb/GF2_Brasilia_-15.8706_-47.9338.tif,dsm/GF2_Brasilia_-15.8706_-47.9338.tif,no
SV_Brasilia_-15.8403_-47.8843.tif,Brasilia,train,rgb/SV_Brasilia_-15.8403_-47.8843.tif,dsm/SV_Brasilia_-15.8403_-47.8843.tif,no
SV_Brasilia_-15.8374_-47.9108.tif,Brasilia,train,rgb/SV_Brasilia_-15.8374_-47.9108.tif,dsm/SV_Brasilia_-15.8374_-47.9108.tif,no
SV_Brasilia_-15.8392_-47.8857.tif,Brasilia,train,rgb/SV_Brasilia_-15.8392_-47.8857.tif,dsm/SV_Brasilia_-15.8392_-47.8857.tif,no
SV_Brasilia_-15.8349_-47.8857.tif,Brasilia,train,rgb/SV_Brasilia_-15.8349_-47.8857.tif,dsm/SV_Brasilia_-15.8349_-47.8857.tif,no
SV_Brasilia_-15.8454_-47.8829.tif,Brasilia,train,rgb/SV_Brasilia_-15.8454_-47.8829.tif,dsm/SV_Brasilia_-15.8454_-47.8829.tif,no
SV_Brasilia_-15.8421_-47.9167.tif,Brasilia,train,rgb/SV_Brasilia_-15.8421_-47.9167.tif,dsm/SV_Brasilia_-15.8421_-47.9167.tif,no
GF2_Brasilia_-15.8706_-47.9367.tif,Brasilia,train,rgb/GF2_Brasilia_-15.8706_-47.9367.tif,dsm/GF2_Brasilia_-15.8706_-47.9367.tif,no
SV_Brasilia_-15.8544_-47.8830.tif,Brasilia,train,rgb/SV_Brasilia_-15.8544_-47.8830.tif,dsm/SV_Brasilia_-15.8544_-47.8830.tif,no
SV_Brasilia_-15.8399_-47.9108.tif,Brasilia,train,rgb/SV_Brasilia_-15.8399_-47.9108.tif,dsm/SV_Brasilia_-15.8399_-47.9108.tif,no
SV_Brasilia_-15.8336_-47.8816.tif,Brasilia,train,rgb/SV_Brasilia_-15.8336_-47.8816.tif,dsm/SV_Brasilia_-15.8336_-47.8816.tif,no
SV_Brasilia_-15.8517_-47.8793.tif,Brasilia,train,rgb/SV_Brasilia_-15.8517_-47.8793.tif,dsm/SV_Brasilia_-15.8517_-47.8793.tif,no
SV_Brasilia_-15.8333_-47.9003.tif,Brasilia,train,rgb/SV_Brasilia_-15.8333_-47.9003.tif,dsm/SV_Brasilia_-15.8333_-47.9003.tif,no
SV_Brasilia_-15.8375_-47.9029.tif,Brasilia,train,rgb/SV_Brasilia_-15.8375_-47.9029.tif,dsm/SV_Brasilia_-15.8375_-47.9029.tif,no
SV_Brasilia_-15.8391_-47.8921.tif,Brasilia,train,rgb/SV_Brasilia_-15.8391_-47.8921.tif,dsm/SV_Brasilia_-15.8391_-47.8921.tif,no
SV_Brasilia_-15.8491_-47.8981.tif,Brasilia,train,rgb/SV_Brasilia_-15.8491_-47.8981.tif,dsm/SV_Brasilia_-15.8491_-47.8981.tif,no
SV_Brasilia_-15.8544_-47.8859.tif,Brasilia,train,rgb/SV_Brasilia_-15.8544_-47.8859.tif,dsm/SV_Brasilia_-15.8544_-47.8859.tif,no
